DateTime,AddedIPs,RemovedIPs
1580067067,72,70
1580070664,66,76
1580074300,66,81
1580077880,57,87
1580081473,45,81
1580085073,76,100
1580088671,55,75
1580094090,102,126
1580095865,75,68
1580097694,68,75
1580101277,54,75
1580104863,60,57
1580106664,68,62
1580110273,60,53
1580112072,69,41
1580117479,61,52
1580122868,65,61
1580124682,66,60
1580128267,52,40
1580131900,65,42
1580135470,64,62
1580140976,72,60
1580142733,64,58
1580146274,81,71
1580149871,79,66
1580153465,91,65
1580157071,65,70
1580158886,79,115
1580160668,115,79
1580162476,79,115
1580164286,119,90
1580167906,61,86
1580171489,66,89
1580175088,61,79
1580178666,43,54
1580184068,56,97
1580185885,66,79
1580189472,67,56
1580193095,60,56
1580196687,50,54
1580200296,84,55
1580203886,62,46
1580207486,63,52
1580211099,57,46
1580214742,59,42
1580216497,67,57
1580220084,65,57
1580225476,78,56
1580229079,54,67
1580232663,60,62
1580236265,80,69
1580239877,72,57
1580243492,77,63
1580252467,96,164
1580254264,93,99
1580259672,105,129
1580266869,66,65
1580270516,69,79
1580272278,74,76
1580277672,54,74
1580281300,67,53
1580283063,45,48
1580286666,65,54
1580290270,64,37
1580293913,50,44
